time,i1alpha,u1alpha,motorTorque,motorMechanicalAngularVelocity,|psi2|
0.594486,2.82076,-321.031,2.48104,-157.231,1.007
0.594586,2.43705,-322.515,2.48892,-157.231,1.007
0.594686,2.05097,-323.681,2.49669,-157.23,1.00701
0.594786,1.6629,-324.527,2.50433,-157.229,1.00702
0.594886,1.27322,-325.052,2.51184,-157.229,1.00702
0.594986,0.882297,-325.257,2.51921,-157.228,1.00703
0.595086,0.49053,-325.141,2.52644,-157.227,1.00704
0.595186,0.0982994,-324.703,2.53351,-157.227,1.00704
0.595286,-0.294014,-323.945,2.54044,-157.226,1.00705
0.595386,-0.686023,-322.867,2.5472,-157.226,1.00706
0.595486,-1.07735,-321.471,2.55379,-157.225,1.00706
0.595586,-1.4676,-319.757,2.56021,-157.224,1.00707
0.595686,-1.85639,-317.728,2.56646,-157.224,1.00708
0.595787,-2.24335,-315.384,2.57253,-157.223,1.00708
0.595887,-2.6281,-312.73,2.57841,-157.222,1.00709
0.595987,-3.01025,-309.767,2.5841,-157.222,1.0071
0.596087,-3.38943,-306.498,2.5896,-157.221,1.0071
0.596187,-3.76528,-302.926,2.59491,-157.22,1.00711
0.596287,-4.13741,-299.055,2.60001,-157.22,1.00712
0.596387,-4.50546,-294.889,2.60492,-157.219,1.00712
0.596487,-4.86908,-290.432,2.60962,-157.218,1.00713
0.596587,-5.2279,-285.689,2.61411,-157.218,1.00713
0.596687,-5.58158,-280.663,2.6184,-157.217,1.00714
0.596787,-5.92975,-275.36,2.62248,-157.216,1.00715
0.596887,-6.27209,-269.785,2.62635,-157.216,1.00715
0.596987,-6.60825,-263.944,2.63001,-157.215,1.00716
0.597087,-6.93791,-257.843,2.63347,-157.215,1.00716
0.597187,-7.26073,-251.486,2.63671,-157.214,1.00717
0.597287,-7.5764,-244.882,2.63975,-157.213,1.00718
0.597387,-7.88461,-238.036,2.64258,-157.213,1.00718
0.597487,-8.18505,-230.955,2.64521,-157.212,1.00719
0.597587,-8.47744,-223.646,2.64763,-157.211,1.00719
0.597687,-8.76147,-216.116,2.64986,-157.211,1.0072
0.597787,-9.03687,-208.372,2.6519,-157.21,1.00721
0.597887,-9.30337,-200.423,2.65373,-157.209,1.00721
0.597987,-9.56071,-192.277,2.65538,-157.209,1.00722
0.598087,-9.80863,-183.94,2.65684,-157.208,1.00722
0.598187,-10.0469,-175.422,2.65813,-157.207,1.00723
0.598287,-10.2752,-166.73,2.65923,-157.207,1.00724
0.598387,-10.4935,-157.874,2.66016,-157.206,1.00724
0.598487,-10.7014,-148.862,2.66092,-157.205,1.00725
0.598587,-10.8987,-139.703,2.66152,-157.205,1.00725
0.598687,-11.0853,-130.407,2.66196,-157.204,1.00726
0.598787,-11.261,-120.981,2.66225,-157.203,1.00726
0.598887,-11.4255,-111.436,2.6624,-157.203,1.00727
0.598987,-11.5789,-101.781,2.66242,-157.202,1.00727
0.599087,-11.7207,-92.0259,2.6623,-157.201,1.00728
0.599187,-11.8511,-82.1796,2.66205,-157.201,1.00729
0.599287,-11.9697,-72.2523,2.66169,-157.2,1.00729
0.599387,-12.0766,-62.2535,2.66122,-157.199,1.0073
0.599487,-12.1715,-52.1934,2.66064,-157.199,1.0073
0.599587,-12.2545,-42.0817,2.65996,-157.198,1.00731
0.599687,-12.3253,-31.9284,2.65919,-157.197,1.00731
0.599787,-12.384,-21.7436,2.65834,-157.197,1.00732
0.599887,-12.4305,-11.5374,2.65741,-157.196,1.00732
0.599987,-12.4647,-1.3198,2.65641,-157.195,1.00733
0.600087,-12.4866,8.89913,2.65535,-157.194,1.00733
0.600187,-12.4962,19.1093,2.65423,-157.194,1.00734
0.600287,-12.4935,29.3005,2.65306,-157.193,1.00734
0.600387,-12.4785,39.4629,2.65185,-157.193,1.00735
0.600487,-12.4511,49.5863,2.6506,-157.192,1.00735
0.600587,-12.4115,59.6607,2.64932,-157.191,1.00736
0.600687,-12.3596,69.6763,2.64801,-157.191,1.00736
0.600787,-12.2955,79.623,2.64669,-157.19,1.00737
0.600887,-12.2193,89.4912,2.64534,-157.189,1.00737
0.600987,-12.131,99.271,2.64399,-157.189,1.00738
0.601087,-12.0307,108.953,2.64263,-157.188,1.00738
0.601187,-11.9186,118.527,2.64127,-157.187,1.00739
0.601287,-11.7947,127.984,2.63991,-157.187,1.00739
0.601387,-11.6592,137.315,2.63855,-157.186,1.0074
0.601487,-11.5122,146.51,2.6372,-157.185,1.0074
0.601587,-11.3538,155.561,2.63587,-157.185,1.00741
0.601687,-11.1842,164.458,2.63454,-157.184,1.00741
0.601788,-11.0036,173.193,2.63323,-157.183,1.00742
0.601888,-10.8121,181.757,2.63193,-157.183,1.00742
0.601988,-10.61,190.141,2.63065,-157.182,1.00743
0.602088,-10.3973,198.338,2.62939,-157.181,1.00743
0.602188,-10.1745,206.339,2.62815,-157.181,1.00744
0.602288,-9.94155,214.136,2.62692,-157.18,1.00744
0.602388,-9.69883,221.722,2.62571,-157.179,1.00745
0.602488,-9.44654,229.088,2.62452,-157.179,1.00745
0.602588,-9.18494,236.229,2.62334,-157.178,1.00746
0.602688,-8.91429,243.137,2.62217,-157.177,1.00746
0.602788,-8.63484,249.804,2.62102,-157.177,1.00747
0.602888,-8.34688,256.225,2.61987,-157.176,1.00747
0.602988,-8.0507,262.393,2.61872,-157.175,1.00748
0.603088,-7.74658,268.302,2.61758,-157.175,1.00748
0.603188,-7.43483,273.946,2.61643,-157.174,1.00748
0.603288,-7.11575,279.319,2.61528,-157.173,1.00749
0.603388,-6.78968,284.417,2.61412,-157.173,1.00749
0.603488,-6.45691,289.234,2.61295,-157.172,1.0075
0.603588,-6.1178,293.766,2.61175,-157.172,1.0075
0.603688,-5.77267,298.007,2.61053,-157.171,1.00751
0.603788,-5.42186,301.955,2.60928,-157.17,1.00751
0.603888,-5.06573,305.604,2.608,-157.17,1.00752
0.603988,-4.70463,308.951,2.60667,-157.169,1.00752
0.604088,-4.33891,311.994,2.6053,-157.168,1.00753
0.604188,-3.96894,314.729,2.60388,-157.168,1.00753
0.604288,-3.59509,317.152,2.6024,-157.167,1.00753
0.604388,-3.21772,319.263,2.60086,-157.166,1.00754
0.604488,-2.83722,321.059,2.59925,-157.166,1.00754
0.604588,-2.45395,322.537,2.59756,-157.165,1.00755
0.604688,-2.06831,323.697,2.59579,-157.164,1.00755
0.604788,-1.68067,324.538,2.59393,-157.164,1.00756
0.604888,-1.29142,325.058,2.59198,-157.163,1.00756
0.604988,-0.900942,325.258,2.58994,-157.162,1.00756
0.605088,-0.50963,325.136,2.58779,-157.162,1.00757
0.605188,-0.117869,324.693,2.58553,-157.161,1.00757
0.605288,0.273949,323.93,2.58316,-157.16,1.00758
0.605388,0.665437,322.847,2.58066,-157.16,1.00758
0.605488,1.05621,321.445,2.57804,-157.159,1.00759
0.605588,1.44587,319.726,2.57529,-157.159,1.00759
0.605688,1.83403,317.691,2.57241,-157.158,1.00759
0.605788,2.22032,315.343,2.56938,-157.157,1.0076
0.605888,2.60433,312.683,2.56621,-157.157,1.0076
0.605988,2.98571,309.715,2.5629,-157.156,1.00761
0.606088,3.36405,306.441,2.55943,-157.155,1.00761
0.606188,3.739,302.864,2.5558,-157.155,1.00761
0.606288,4.11017,298.989,2.55202,-157.154,1.00762
0.606388,4.47719,294.818,2.54808,-157.153,1.00762
0.606488,4.83971,290.356,2.54398,-157.153,1.00762
0.606588,5.19736,285.608,2.53971,-157.152,1.00763
0.606688,5.54978,280.577,2.53528,-157.151,1.00763
0.606788,5.89663,275.27,2.53068,-157.151,1.00763
0.606888,6.23756,269.691,2.52591,-157.15,1.00764
0.606988,6.57223,263.845,2.52098,-157.15,1.00764
0.607088,6.90031,257.739,2.51588,-157.149,1.00765
0.607188,7.22147,251.379,2.51061,-157.148,1.00765
0.607288,7.53539,244.771,2.50518,-157.148,1.00765
0.607388,7.84176,237.92,2.49959,-157.147,1.00766
0.607488,8.14028,230.835,2.49383,-157.146,1.00766
0.607588,8.43065,223.523,2.48792,-157.146,1.00766
0.607688,8.71257,215.989,2.48185,-157.145,1.00767
0.607789,8.98578,208.242,2.47562,-157.145,1.00767
0.607889,9.25,200.29,2.46924,-157.144,1.00767
0.607989,9.50496,192.14,2.46272,-157.143,1.00767
0.608089,9.75042,183.8,2.45605,-157.143,1.00768
0.608189,9.98612,175.279,2.44925,-157.142,1.00768
0.608289,10.2118,166.585,2.44231,-157.142,1.00768
0.608389,10.4273,157.726,2.43524,-157.141,1.00769
0.608489,10.6324,148.712,2.42805,-157.14,1.00769
0.608589,10.8269,139.55,2.42074,-157.14,1.00769
0.608689,11.0105,130.252,2.41332,-157.139,1.0077
0.608789,11.1832,120.824,2.4058,-157.139,1.0077
0.608889,11.3446,111.277,2.39817,-157.138,1.0077
0.608989,11.4947,101.62,2.39045,-157.137,1.0077
0.609089,11.6334,91.8635,2.38264,-157.137,1.00771
0.609189,11.7604,82.0158,2.37476,-157.136,1.00771
0.609289,11.8757,72.0871,2.3668,-157.136,1.00771
0.609389,11.9791,62.0873,2.35877,-157.135,1.00771
0.609489,12.0705,52.0262,2.35069,-157.134,1.00772
0.609589,12.15,41.9137,2.34255,-157.134,1.00772
0.609689,12.2172,31.7599,2.33437,-157.133,1.00772
0.609789,12.2723,21.5747,2.32614,-157.133,1.00773
0.609889,12.3151,11.3682,2.31789,-157.132,1.00773
0.609989,12.3457,1.15045,2.30961,-157.131,1.00773
0.610089,12.3639,-9.06841,2.30131,-157.131,1.00773
0.610189,12.3697,-19.2783,2.293,-157.13,1.00774
0.610289,12.3633,-29.4692,2.28469,-157.13,1.00774
0.610389,12.3445,-39.631,2.27637,-157.129,1.00774
0.610489,12.3133,-49.7536,2.26806,-157.129,1.00774
0.610589,12.2699,-59.8272,2.25977,-157.128,1.00774
0.610689,12.2143,-69.8417,2.25149,-157.127,1.00775
0.610789,12.1465,-79.7872,2.24323,-157.127,1.00775
0.610889,12.0665,-89.654,2.23501,-157.126,1.00775
0.610989,11.9746,-99.4322,2.22681,-157.126,1.00775
0.611089,11.8706,-109.112,2.21866,-157.125,1.00776
0.611189,11.7549,-118.685,2.21055,-157.125,1.00776
0.611289,11.6274,-128.14,2.20248,-157.124,1.00776
0.611389,11.4884,-137.469,2.19446,-157.124,1.00776
0.611489,11.3379,-146.662,2.1865,-157.123,1.00777
0.611589,11.1761,-155.71,2.17858,-157.122,1.00777
0.611689,11.0032,-164.604,2.17072,-157.122,1.00777
0.611789,10.8193,-173.336,2.16293,-157.121,1.00777
0.611889,10.6246,-181.897,2.15519,-157.121,1.00777
0.611989,10.4194,-190.279,2.14752,-157.12,1.00778
0.612089,10.2038,-198.472,2.1399,-157.12,1.00778
0.612189,9.97799,-206.47,2.13235,-157.119,1.00778
0.612289,9.74229,-214.263,2.12487,-157.119,1.00778
0.612389,9.4969,-221.845,2.11744,-157.118,1.00778
0.612489,9.24205,-229.209,2.11008,-157.118,1.00779
0.612589,8.97802,-236.346,2.10277,-157.117,1.00779
0.612689,8.70506,-243.249,2.09552,-157.117,1.00779
0.612789,8.42345,-249.913,2.08833,-157.116,1.00779
0.612889,8.13347,-256.329,2.08119,-157.116,1.00779
0.612989,7.83541,-262.493,2.0741,-157.115,1.0078
0.613089,7.52956,-268.398,2.06706,-157.115,1.0078
0.613189,7.21625,-274.037,2.06006,-157.114,1.0078
0.613289,6.89578,-279.406,2.0531,-157.114,1.0078
0.613389,6.56847,-284.499,2.04617,-157.113,1.0078
0.613489,6.23464,-289.312,2.03928,-157.113,1.00781
0.613589,5.89465,-293.839,2.03241,-157.112,1.00781
0.613689,5.54882,-298.075,2.02557,-157.111,1.00781
0.613789,5.1975,-302.018,2.01874,-157.111,1.00781
0.61389,4.84104,-305.662,2.01192,-157.11,1.00781
0.61399,4.47981,-309.004,2.00511,-157.11,1.00782
0.61409,4.11416,-312.042,1.9983,-157.109,1.00782
0.61419,3.74446,-314.771,1.99148,-157.109,1.00782
0.61429,3.37108,-317.19,1.98466,-157.108,1.00782
0.61439,2.99439,-319.295,1.97781,-157.108,1.00782
0.61449,2.61477,-321.086,1.97094,-157.107,1.00782
0.61459,2.2326,-322.559,1.96404,-157.107,1.00783
0.61469,1.84827,-323.714,1.9571,-157.107,1.00783
0.61479,1.46216,-324.549,1.95012,-157.106,1.00783
0.61489,1.07465,-325.064,1.9431,-157.106,1.00783
0.61499,0.68613,-325.258,1.93603,-157.105,1.00783
0.61509,0.296995,-325.131,1.92889,-157.105,1.00783
0.61519,-0.0923685,-324.683,1.92169,-157.104,1.00784
0.61529,-0.48157,-323.915,1.91442,-157.104,1.00784
0.61539,-0.870221,-322.826,1.90707,-157.103,1.00784
0.61549,-1.25793,-321.419,1.89965,-157.103,1.00784
0.61559,-1.64432,-319.695,1.89213,-157.102,1.00784
0.61569,-2.02899,-317.655,1.88453,-157.102,1.00784
0.61579,-2.41156,-315.301,1.87683,-157.101,1.00784
0.61589,-2.79165,-312.637,1.86904,-157.101,1.00785
0.61599,-3.16889,-309.663,1.86114,-157.1,1.00785
0.61609,-3.54288,-306.384,1.85313,-157.1,1.00785
0.61619,-3.91326,-302.802,1.84502,-157.099,1.00785
0.61629,-4.27965,-298.922,1.83679,-157.099,1.00785
0.61639,-4.6417,-294.746,1.82844,-157.098,1.00785
0.61649,-4.99904,-290.28,1.81998,-157.098,1.00785
0.61659,-5.35131,-285.526,1.8114,-157.098,1.00785
0.61669,-5.69816,-280.491,1.80269,-157.097,1.00786
0.61679,-6.03924,-275.179,1.79387,-157.097,1.00786
0.61689,-6.37422,-269.596,1.78492,-157.096,1.00786
0.61699,-6.70275,-263.746,1.77584,-157.096,1.00786
0.61709,-7.02452,-257.636,1.76665,-157.095,1.00786
0.61719,-7.33919,-251.271,1.75733,-157.095,1.00786
0.61729,-7.64646,-244.659,1.74789,-157.094,1.00786
0.61739,-7.94601,-237.805,1.73833,-157.094,1.00786
0.61749,-8.23756,-230.716,1.72866,-157.094,1.00786
0.61759,-8.5208,-223.4,1.71887,-157.093,1.00786
0.61769,-8.79546,-215.862,1.70896,-157.093,1.00786
0.61779,-9.06126,-208.112,1.69895,-157.092,1.00786
0.61789,-9.31793,-200.156,1.68883,-157.092,1.00787
0.61799,-9.56523,-192.003,1.67861,-157.091,1.00787
0.61809,-9.8029,-183.66,1.66828,-157.091,1.00787
0.61819,-10.0307,-175.136,1.65786,-157.091,1.00787
0.61829,-10.2484,-166.439,1.64736,-157.09,1.00787
0.61839,-10.4558,-157.578,1.63676,-157.09,1.00787
0.61849,-10.6528,-148.561,1.62609,-157.089,1.00787
0.61859,-10.8389,-139.397,1.61534,-157.089,1.00787
0.61869,-11.0143,-130.096,1.60452,-157.089,1.00787
0.61879,-11.1785,-120.667,1.59364,-157.088,1.00787
0.61889,-11.3315,-111.118,1.58271,-157.088,1.00787
0.61899,-11.4731,-101.46,1.57172,-157.087,1.00787
0.61909,-11.6032,-91.701,1.56069,-157.087,1.00787
0.61919,-11.7217,-81.8519,1.54962,-157.087,1.00787
0.61929,-11.8284,-71.922,1.53852,-157.086,1.00787
0.61939,-11.9232,-61.9211,1.5274,-157.086,1.00787
0.61949,-12.006,-51.859,1.51626,-157.086,1.00787
0.61959,-12.0768,-41.7458,1.50511,-157.085,1.00787
0.61969,-12.1355,-31.5913,1.49396,-157.085,1.00787
0.61979,-12.182,-21.4057,1.48281,-157.084,1.00787
0.619891,-12.2163,-11.1989,1.47167,-157.084,1.00787
0.619991,-12.2384,-0.981098,1.46055,-157.084,1.00787
0.620091,-12.2481,9.2377,1.44945,-157.083,1.00787
0.620191,-12.2456,19.4474,1.43838,-157.083,1.00787
0.620291,-12.2309,29.6378,1.42735,-157.083,1.00787
0.620391,-12.2038,39.7991,1.41636,-157.082,1.00787
0.620491,-12.1646,49.921,1.40542,-157.082,1.00787
0.620591,-12.1131,59.9936,1.39453,-157.082,1.00787
0.620691,-12.0495,70.0071,1.3837,-157.081,1.00787
0.620791,-11.9739,79.9514,1.37293,-157.081,1.00787
0.620891,-11.8862,89.8167,1.36224,-157.081,1.00787
0.620991,-11.7867,99.5935,1.35162,-157.08,1.00787
0.621091,-11.6753,109.272,1.34108,-157.08,1.00787
0.621191,-11.5523,118.842,1.33063,-157.079,1.00787
