time,|psi2|,i1alpha,motorMechanicalAngularVelocity
0.268601,0.265395,199.014,-72.976
0.268701,0.265727,198.884,-73.0143
0.268801,0.266056,198.554,-73.0527
0.268901,0.266381,198.025,-73.0912
0.269001,0.266701,197.298,-73.1297
0.269101,0.267018,196.372,-73.1682
0.269201,0.26733,195.249,-73.2068
0.269301,0.267638,193.93,-73.2454
0.269401,0.267942,192.417,-73.2841
0.269501,0.268242,190.711,-73.3228
0.269601,0.268537,188.813,-73.3616
0.269701,0.268828,186.727,-73.4004
0.269801,0.269115,184.452,-73.4392
0.269901,0.269398,181.993,-73.4781
0.270001,0.269675,179.352,-73.517
0.270101,0.269949,176.531,-73.5559
0.270201,0.270218,173.533,-73.5949
0.270301,0.270482,170.36,-73.6339
0.270401,0.270742,167.018,-73.673
0.270501,0.270998,163.507,-73.7121
0.270601,0.271249,159.833,-73.7513
0.270701,0.271495,155.999,-73.7904
0.270801,0.271736,152.009,-73.8297
0.270901,0.271974,147.866,-73.8689
0.271001,0.272206,143.575,-73.9082
0.271101,0.272434,139.14,-73.9475
0.271201,0.272657,134.565,-73.9869
0.271301,0.272876,129.856,-74.0263
0.271401,0.27309,125.017,-74.0657
0.271501,0.273299,120.052,-74.1051
0.271601,0.273504,114.967,-74.1446
0.271701,0.273704,109.767,-74.1842
0.271801,0.273899,104.457,-74.2237
0.271901,0.27409,99.0421,-74.2633
0.272001,0.274276,93.5279,-74.3029
0.272101,0.274458,87.9199,-74.3425
0.272201,0.274635,82.2236,-74.3822
0.272301,0.274808,76.4448,-74.4219
0.272401,0.274976,70.5893,-74.4616
0.272501,0.275139,64.6628,-74.5014
0.272601,0.275298,58.6714,-74.5412
0.272701,0.275453,52.621,-74.581
0.272801,0.275603,46.5176,-74.6208
0.272901,0.275749,40.3673,-74.6607
0.273001,0.27589,34.1762,-74.7006
0.273101,0.276027,27.9506,-74.7405
0.273201,0.276159,21.6966,-74.7805
0.273301,0.276288,15.4205,-74.8204
0.273401,0.276412,9.12855,-74.8604
0.273501,0.276531,2.82697,-74.9004
0.273601,0.276647,-3.47793,-74.9405
0.273701,0.276758,-9.77985,-74.9805
0.2738,0.276865,-16.0725,-75.0206
0.2739,0.276969,-22.3497,-75.0607
0.274,0.277068,-28.6051,-75.1008
0.2741,0.277163,-34.8325,-75.1409
0.2742,0.277254,-41.0257,-75.1811
0.2743,0.277341,-47.1785,-75.2213
0.2744,0.277424,-53.2848,-75.2615
0.2745,0.277504,-59.3385,-75.3017
0.2746,0.27758,-65.3336,-75.3419
0.2747,0.277651,-71.2641,-75.3821
0.2748,0.27772,-77.1241,-75.4224
0.2749,0.277784,-82.9078,-75.4627
0.275,0.277845,-88.6095,-75.503
0.2751,0.277903,-94.2234,-75.5433
0.2752,0.277957,-99.7439,-75.5836
0.2753,0.278007,-105.166,-75.6239
0.2754,0.278055,-110.483,-75.6643
0.2755,0.278098,-115.691,-75.7047
0.2756,0.278139,-120.784,-75.745
0.2757,0.278177,-125.758,-75.7854
0.2758,0.278211,-130.607,-75.8258
0.2759,0.278242,-135.326,-75.8662
0.276,0.27827,-139.911,-75.9066
0.2761,0.278295,-144.357,-75.9471
0.2762,0.278318,-148.66,-75.9875
0.2763,0.278337,-152.816,-76.028
0.2764,0.278354,-156.82,-76.0684
0.2765,0.278367,-160.668,-76.1089
0.2766,0.278379,-164.357,-76.1494
0.2767,0.278387,-167.883,-76.1898
0.2768,0.278393,-171.242,-76.2303
0.2769,0.278397,-174.432,-76.2708
0.277,0.278398,-177.448,-76.3113
0.2771,0.278397,-180.288,-76.3519
0.2772,0.278394,-182.95,-76.3924
0.2773,0.278388,-185.429,-76.4329
0.2774,0.27838,-187.725,-76.4734
0.2775,0.27837,-189.835,-76.514
0.2776,0.278358,-191.756,-76.5545
0.2777,0.278345,-193.486,-76.595
0.2778,0.278329,-195.025,-76.6356
0.2779,0.278311,-196.371,-76.6761
0.278,0.278292,-197.521,-76.7167
0.2781,0.278271,-198.475,-76.7572
0.2782,0.278248,-199.233,-76.7978
0.2783,0.278224,-199.793,-76.8383
0.2784,0.278199,-200.154,-76.8789
0.2785,0.278172,-200.318,-76.9195
0.2786,0.278143,-200.282,-76.96
0.2787,0.278114,-200.047,-77.0006
0.2788,0.278083,-199.615,-77.0412
0.2789,0.278051,-198.984,-77.0817
0.279,0.278018,-198.156,-77.1223
0.2791,0.277983,-197.131,-77.1629
0.2792,0.277948,-195.91,-77.2035
0.2793,0.277912,-194.496,-77.244
0.2794,0.277876,-192.888,-77.2846
0.2795,0.277838,-191.089,-77.3252
0.2796,0.2778,-189.101,-77.3658
0.2797,0.277761,-186.925,-77.4063
0.2798,0.277722,-184.564,-77.4469
0.2799,0.277682,-182.02,-77.4875
0.28,0.277642,-179.295,-77.528
0.2801,0.277601,-176.393,-77.5686
0.2802,0.27756,-173.315,-77.6092
0.2803,0.277519,-170.066,-77.6497
0.2804,0.277477,-166.649,-77.6903
0.2805,0.277436,-163.066,-77.7308
0.2806,0.277395,-159.321,-77.7714
0.2807,0.277353,-155.419,-77.8119
0.2808,0.277312,-151.363,-77.8525
0.2809,0.27727,-147.156,-77.893
0.281,0.277229,-142.804,-77.9336
0.2811,0.277189,-138.311,-77.9741
0.2812,0.277148,-133.68,-78.0147
0.2813,0.277108,-128.917,-78.0552
0.281399,0.277068,-124.027,-78.0957
0.281499,0.277029,-119.013,-78.1363
0.281599,0.27699,-113.882,-78.1768
0.281699,0.276952,-108.638,-78.2173
0.281799,0.276915,-103.287,-78.2579
0.281899,0.276878,-97.8332,-78.2984
0.281999,0.276842,-92.2828,-78.3389
0.282099,0.276807,-86.6412,-78.3794
0.282199,0.276773,-80.914,-78.4199
0.282299,0.27674,-75.1067,-78.4604
0.282399,0.276707,-69.2253,-78.5009
0.282499,0.276676,-63.2755,-78.5414
0.282599,0.276646,-57.2632,-78.5819
0.282699,0.276617,-51.1945,-78.6224
0.282799,0.276589,-45.0753,-78.6629
0.282899,0.276562,-38.9116,-78.7034
0.282999,0.276536,-32.7098,-78.7439
0.283099,0.276512,-26.4758,-78.7844
0.283199,0.276489,-20.2158,-78.8249
0.283299,0.276467,-13.9361,-78.8654
0.283399,0.276447,-7.64298,-78.9058
0.283499,0.276429,-1.34256,-78.9463
0.283599,0.276411,4.95887,-78.9868
0.283699,0.276396,11.2551,-79.0273
0.283799,0.276382,17.5398,-79.0677
0.283899,0.276369,23.8067,-79.1082
0.283999,0.276358,30.0498,-79.1487
0.284099,0.276349,36.2627,-79.1891
0.284199,0.276342,42.4394,-79.2296
0.284299,0.276336,48.5737,-79.2701
0.284399,0.276332,54.6595,-79.3105
0.284499,0.27633,60.6908,-79.351
0.284599,0.27633,66.6616,-79.3914
0.284699,0.276331,72.566,-79.4319
0.284799,0.276335,78.3982,-79.4723
0.284899,0.27634,84.1524,-79.5128
0.284999,0.276348,89.8228,-79.5532
0.285099,0.276357,95.404,-79.5937
0.285199,0.276368,100.89,-79.6341
0.285299,0.276382,106.276,-79.6746
0.285399,0.276397,111.557,-79.715
0.285499,0.276414,116.726,-79.7555
0.285599,0.276434,121.78,-79.7959
0.285699,0.276455,126.713,-79.8364
0.285799,0.276479,131.519,-79.8768
0.285899,0.276505,136.196,-79.9173
0.285999,0.276533,140.737,-79.9577
0.286099,0.276563,145.138,-79.9982
0.286199,0.276595,149.396,-80.0387
0.286299,0.27663,153.505,-80.0791
0.286399,0.276667,157.462,-80.1196
0.286499,0.276705,161.263,-80.16
0.286599,0.276746,164.904,-80.2005
0.286699,0.27679,168.381,-80.241
0.286799,0.276835,171.692,-80.2814
0.286899,0.276883,174.832,-80.3219
0.286999,0.276933,177.799,-80.3624
0.287099,0.276985,180.589,-80.4029
0.287199,0.27704,183.201,-80.4434
0.287299,0.277097,185.631,-80.4838
0.287399,0.277156,187.878,-80.5243
0.287499,0.277217,189.938,-80.5648
0.287599,0.27728,191.81,-80.6053
0.287699,0.277346,193.493,-80.6458
0.287799,0.277414,194.983,-80.6863
0.287899,0.277485,196.281,-80.7269
0.287999,0.277557,197.384,-80.7674
0.288099,0.277632,198.292,-80.8079
0.288199,0.277709,199.004,-80.8484
0.288299,0.277788,199.519,-80.889
0.288399,0.27787,199.836,-80.9295
0.288499,0.277954,199.956,-80.9701
0.288599,0.27804,199.878,-81.0106
0.288699,0.278128,199.603,-81.0512
0.288799,0.278218,199.13,-81.0918
0.288898,0.278311,198.46,-81.1323
0.288998,0.278405,197.594,-81.1729
0.289098,0.278502,196.533,-81.2135
0.289198,0.278601,195.278,-81.2541
0.289298,0.278702,193.83,-81.2947
0.289398,0.278806,192.19,-81.3354
0.289498,0.278911,190.361,-81.376
0.289598,0.279019,188.344,-81.4166
0.289698,0.279129,186.141,-81.4573
0.289798,0.27924,183.754,-81.4979
0.289898,0.279354,181.186,-81.5386
0.289998,0.27947,178.44,-81.5793
0.290098,0.279588,175.517,-81.6199
0.290198,0.279708,172.422,-81.6606
0.290298,0.27983,169.157,-81.7014
0.290398,0.279953,165.725,-81.7421
0.290498,0.280079,162.13,-81.7828
0.290598,0.280207,158.375,-81.8235
0.290698,0.280337,154.464,-81.8643
0.290798,0.280468,150.402,-81.9051
0.290898,0.280602,146.192,-81.9458
0.290998,0.280737,141.838,-81.9866
0.291098,0.280874,137.345,-82.0274
0.291198,0.281013,132.717,-82.0683
0.291298,0.281154,127.958,-82.1091
0.291398,0.281296,123.075,-82.1499
0.291498,0.28144,118.071,-82.1908
0.291598,0.281586,112.951,-82.2317
0.291698,0.281734,107.721,-82.2725
0.291798,0.281883,102.385,-82.3134
0.291898,0.282034,96.9497,-82.3544
0.291998,0.282187,91.4197,-82.3953
0.292098,0.282341,85.8007,-82.4362
0.292198,0.282497,80.0983,-82.4772
0.292298,0.282654,74.3181,-82.5181
0.292398,0.282813,68.466,-82.5591
0.292498,0.282973,62.5477,-82.6001
0.292598,0.283135,56.5691,-82.6411
0.292698,0.283299,50.5362,-82.6822
0.292798,0.283463,44.455,-82.7232
0.292898,0.283629,38.3315,-82.7643
0.292998,0.283797,32.1718,-82.8054
0.293098,0.283966,25.9821,-82.8465
0.293198,0.284136,19.7684,-82.8876
0.293298,0.284307,13.537,-82.9287
0.293398,0.28448,7.29412,-82.9699
0.293498,0.284654,1.04587,-83.0111
0.293598,0.284829,-5.20149,-83.0523
0.293698,0.285005,-11.4418,-83.0935
0.293798,0.285183,-17.6688,-83.1347
0.293898,0.285361,-23.8763,-83.1759
0.293998,0.285541,-30.0583,-83.2172
0.294098,0.285722,-36.2084,-83.2585
0.294198,0.285904,-42.3207,-83.2998
0.294298,0.286086,-48.3891,-83.3411
0.294398,0.28627,-54.4075,-83.3824
0.294498,0.286455,-60.37,-83.4238
0.294598,0.286641,-66.2706,-83.4651
0.294698,0.286828,-72.1036,-83.5065
0.294798,0.287015,-77.8631,-83.5479
0.294898,0.287204,-83.5435,-83.5894
0.294998,0.287393,-89.139,-83.6308
0.295098,0.287583,-94.6442,-83.6723
0.295198,0.287774,-100.054,-83.7138
0.295298,0.287965,-105.362,-83.7553
0.295398,0.288158,-110.564,-83.7968
0.295498,0.288351,-115.654,-83.8384
0.295598,0.288544,-120.628,-83.8799
0.295698,0.288739,-125.48,-83.9215
0.295798,0.288934,-130.206,-83.9632
0.295898,0.289129,-134.8,-84.0048
0.295998,0.289326,-139.26,-84.0464
0.296098,0.289522,-143.579,-84.0881
0.296198,0.289719,-147.754,-84.1298
0.296298,0.289917,-151.781,-84.1715
0.296398,0.290115,-155.656,-84.2133
0.296497,0.290314,-159.375,-84.255
0.296597,0.290513,-162.933,-84.2968
0.296697,0.290713,-166.329,-84.3386
0.296797,0.290912,-169.558,-84.3804
0.296897,0.291113,-172.617,-84.4223
0.296997,0.291313,-175.503,-84.4641
0.297097,0.291514,-178.214,-84.506
0.297197,0.291715,-180.746,-84.548
0.297297,0.291916,-183.098,-84.5899
0.297397,0.292118,-185.267,-84.6318
0.297497,0.29232,-187.25,-84.6738
0.297597,0.292522,-189.046,-84.7158
0.297697,0.292724,-190.654,-84.7578
0.297797,0.292926,-192.071,-84.7999
0.297897,0.293129,-193.296,-84.842
0.297997,0.293331,-194.328,-84.884
0.298097,0.293534,-195.167,-84.9262
0.298197,0.293737,-195.81,-84.9683
0.298297,0.29394,-196.259,-85.0105
0.298397,0.294143,-196.511,-85.0526
0.298497,0.294345,-196.568,-85.0948
0.298597,0.294548,-196.429,-85.1371
0.298697,0.294751,-196.094,-85.1793
0.298797,0.294954,-195.563,-85.2216
0.298897,0.295157,-194.838,-85.2639
0.298997,0.295359,-193.918,-85.3062
0.299097,0.295562,-192.806,-85.3486
0.299197,0.295764,-191.501,-85.3909
0.299297,0.295967,-190.006,-85.4333
0.299397,0.296169,-188.322,-85.4757
0.299497,0.296371,-186.451,-85.5182
0.299597,0.296573,-184.394,-85.5606
0.299697,0.296774,-182.153,-85.6031
0.299797,0.296976,-179.732,-85.6456
0.299897,0.297177,-177.132,-85.6881
0.299997,0.297378,-174.356,-85.7307
0.300097,0.297579,-171.406,-85.7733
0.300197,0.297779,-168.287,-85.8158
0.300297,0.29798,-165,-85.8585
0.300397,0.29818,-161.55,-85.9011
0.300497,0.298379,-157.939,-85.9438
0.300597,0.298579,-154.171,-85.9865
0.300697,0.298778,-150.251,-86.0292
0.300797,0.298976,-146.182,-86.0719
0.300897,0.299175,-141.967,-86.1147
0.300997,0.299373,-137.612,-86.1574
0.301097,0.29957,-133.121,-86.2002
0.301197,0.299768,-128.498,-86.2431
0.301297,0.299965,-123.748,-86.2859
0.301397,0.300161,-118.875,-86.3288
0.301497,0.300357,-113.885,-86.3717
0.301597,0.300553,-108.783,-86.4146
0.301697,0.300748,-103.573,-86.4575
0.301797,0.300943,-98.2606,-86.5005
0.301897,0.301138,-92.8516,-86.5435
0.301997,0.301332,-87.351,-86.5865
0.302097,0.301525,-81.7645,-86.6295
0.302197,0.301719,-76.0976,-86.6726
0.302297,0.301911,-70.3559,-86.7156
0.302397,0.302103,-64.5453,-86.7587
0.302497,0.302295,-58.6715,-86.8018
0.302597,0.302486,-52.7403,-86.845
0.302697,0.302677,-46.7578,-86.8881
0.302797,0.302868,-40.7298,-86.9313
0.302897,0.303057,-34.6624,-86.9745
0.302997,0.303247,-28.5616,-87.0178
0.303097,0.303436,-22.4335,-87.061
0.303197,0.303624,-16.2843,-87.1043
0.303297,0.303812,-10.1201,-87.1476
0.303397,0.303999,-3.94698,-87.1909
0.303497,0.304186,2.22887,-87.2342
0.303597,0.304372,8.40131,-87.2776
0.303697,0.304558,14.5642,-87.321
0.303797,0.304743,20.7113,-87.3644
0.303897,0.304928,26.8366,-87.4078
0.303997,0.305112,32.934,-87.4513
0.304096,0.305296,38.9974,-87.4947
0.304196,0.305479,45.0207,-87.5382
0.304296,0.305662,50.998,-87.5817
0.304396,0.305844,56.9233,-87.6253
0.304496,0.306026,62.7907,-87.6688
0.304596,0.306207,68.5944,-87.7124
0.304696,0.306387,74.3286,-87.756
0.304796,0.306567,79.9876,-87.7996
0.304896,0.306747,85.5659,-87.8432
0.304996,0.306926,91.0577,-87.8869
0.305096,0.307104,96.4577,-87.9306
0.305196,0.307282,101.761,-87.9743
0.305296,0.307459,106.961,-88.018
0.305396,0.307636,112.054,-88.0618
0.305496,0.307812,117.034,-88.1055
0.305596,0.307988,121.897,-88.1493
0.305696,0.308163,126.637,-88.1931
0.305796,0.308338,131.25,-88.2369
0.305896,0.308512,135.731,-88.2808
0.305996,0.308686,140.076,-88.3246
0.306096,0.308859,144.281,-88.3685
0.306196,0.309032,148.341,-88.4124
0.306296,0.309204,152.252,-88.4563
0.306396,0.309376,156.011,-88.5003
0.306496,0.309547,159.614,-88.5443
0.306596,0.309718,163.057,-88.5882
0.306696,0.309888,166.337,-88.6322
0.306796,0.310058,169.45,-88.6763
0.306896,0.310227,172.394,-88.7203
0.306996,0.310396,175.165,-88.7644
0.307096,0.310564,177.762,-88.8085
0.307196,0.310732,180.18,-88.8526
0.307296,0.310899,182.419,-88.8967
0.307396,0.311066,184.475,-88.9408
0.307496,0.311232,186.348,-88.985
0.307596,0.311398,188.034,-89.0292
0.307696,0.311563,189.532,-89.0734
0.307796,0.311728,190.841,-89.1176
0.307896,0.311893,191.96,-89.1618
0.307996,0.312057,192.887,-89.2061
0.308096,0.312221,193.622,-89.2504
0.308196,0.312384,194.163,-89.2946
0.308296,0.312547,194.511,-89.339
0.308396,0.312709,194.665,-89.3833
0.308496,0.312871,194.625,-89.4276
0.308596,0.313033,194.391,-89.472
0.308696,0.313194,193.963,-89.5164
0.308796,0.313355,193.343,-89.5608
0.308896,0.313515,192.529,-89.6052
0.308996,0.313675,191.524,-89.6496
0.309096,0.313835,190.328,-89.6941
0.309196,0.313994,188.942,-89.7386
0.309296,0.314153,187.369,-89.7831
0.309396,0.314312,185.609,-89.8276
0.309496,0.31447,183.665,-89.8721
0.309596,0.314628,181.537,-89.9167
0.309696,0.314785,179.23,-89.9612
0.309796,0.314943,176.744,-90.0058
0.309896,0.3151,174.082,-90.0504
0.309996,0.315256,171.247,-90.095
0.310096,0.315413,168.243,-90.1397
0.310196,0.315569,165.071,-90.1843
0.310296,0.315724,161.735,-90.229
0.310396,0.31588,158.239,-90.2737
0.310496,0.316035,154.585,-90.3184
0.310596,0.31619,150.779,-90.3631
0.310696,0.316345,146.823,-90.4079
0.310796,0.316499,142.721,-90.4526
0.310896,0.316653,138.478,-90.4974
0.310996,0.316807,134.097,-90.5422
0.311096,0.316961,129.584,-90.587
0.311196,0.317115,124.942,-90.6318
0.311296,0.317268,120.177,-90.6767
0.311396,0.317421,115.293,-90.7215
0.311496,0.317574,110.295,-90.7664
0.311595,0.317727,105.188,-90.8113
0.311695,0.31788,99.9777,-90.8562
0.311795,0.318032,94.6683,-90.9012
0.311895,0.318184,89.2657,-90.9461
0.311995,0.318336,83.7751,-90.9911
0.312095,0.318489,78.202,-91.0361
0.312195,0.31864,72.5522,-91.0811
0.312295,0.318792,66.8311,-91.1261
0.312395,0.318944,61.0446,-91.1711
0.312495,0.319095,55.1983,-91.2162
0.312595,0.319247,49.2981,-91.2612
0.312695,0.319398,43.35,-91.3063
0.312795,0.319549,37.3599,-91.3514
0.312895,0.319701,31.3337,-91.3965
0.312995,0.319852,25.2774,-91.4416
0.313095,0.320003,19.1971,-91.4868
0.313195,0.320154,13.0989,-91.532
0.313295,0.320305,6.98882,-91.5771
0.313395,0.320456,0.872974,-91.6223
0.313495,0.320607,-5.24254,-91.6675
0.313595,0.320758,-11.3516,-91.7128
0.313695,0.320908,-17.4482,-91.758
0.313795,0.321059,-23.5262,-91.8033
0.313895,0.32121,-29.5796,-91.8485
0.313995,0.321361,-35.6023,-91.8938
0.314095,0.321512,-41.5883,-91.9391
0.314195,0.321663,-47.5317,-91.9845
0.314295,0.321814,-53.4266,-92.0298
0.314395,0.321965,-59.267,-92.0752
0.314495,0.322116,-65.0473,-92.1205
0.314595,0.322267,-70.7616,-92.1659
0.314695,0.322418,-76.4043,-92.2113
0.314795,0.32257,-81.9697,-92.2567
0.314895,0.322721,-87.4523,-92.3022
0.314995,0.322872,-92.8468,-92.3476
0.315095,0.323024,-98.1476,-92.3931
0.315195,0.323175,-103.35,-92.4386
0.315295,0.323327,-108.448,-92.4841
0.315395,0.323479,-113.436,-92.5296
0.315495,0.323631,-118.311,-92.5751
0.315595,0.323783,-123.067,-92.6207
0.315695,0.323935,-127.7,-92.6662
0.315795,0.324087,-132.204,-92.7118
0.315895,0.32424,-136.576,-92.7574
0.315995,0.324392,-140.811,-92.803
0.316095,0.324545,-144.904,-92.8486
0.316195,0.324698,-148.853,-92.8943
0.316295,0.324851,-152.652,-92.9399
0.316395,0.325004,-156.299,-92.9856
0.316495,0.325158,-159.789,-93.0313
0.316595,0.325312,-163.119,-93.077
0.316695,0.325465,-166.286,-93.1227
0.316795,0.325619,-169.287,-93.1684
0.316895,0.325774,-172.119,-93.2142
0.316995,0.325928,-174.778,-93.2599
0.317095,0.326083,-177.263,-93.3057
0.317195,0.326237,-179.571,-93.3515
0.317295,0.326393,-181.7,-93.3973
0.317395,0.326548,-183.647,-93.4431
0.317495,0.326703,-185.411,-93.489
0.317595,0.326859,-186.989,-93.5348
0.317695,0.327015,-188.382,-93.5807
0.317795,0.327171,-189.586,-93.6266
0.317895,0.327328,-190.601,-93.6725
0.317995,0.327485,-191.427,-93.7184
0.318095,0.327642,-192.061,-93.7644
0.318195,0.327799,-192.504,-93.8103
0.318295,0.327956,-192.756,-93.8563
0.318395,0.328114,-192.815,-93.9023
0.318495,0.328272,-192.682,-93.9483
0.318595,0.328431,-192.358,-93.9943
0.318695,0.328589,-191.842,-94.0403
0.318795,0.328748,-191.135,-94.0864
0.318895,0.328908,-190.238,-94.1324
0.318995,0.329067,-189.152,-94.1785
0.319095,0.329227,-187.878,-94.2246
0.319194,0.329387,-186.417,-94.2707
0.319294,0.329548,-184.771,-94.3169
0.319394,0.329708,-182.941,-94.363
0.319494,0.32987,-180.929,-94.4092
0.319594,0.330031,-178.738,-94.4553
0.319694,0.330193,-176.37,-94.5015
0.319794,0.330355,-173.826,-94.5477
0.319894,0.330517,-171.11,-94.594
0.319994,0.33068,-168.225,-94.6402
0.320094,0.330843,-165.172,-94.6865
0.320194,0.331007,-161.956,-94.7327
0.320294,0.33117,-158.58,-94.779
0.320394,0.331335,-155.046,-94.8253
0.320494,0.331499,-151.359,-94.8717
0.320594,0.331664,-147.523,-94.918
0.320694,0.331829,-143.54,-94.9643
0.320794,0.331995,-139.416,-95.0107
0.320894,0.332161,-135.154,-95.0571
0.320994,0.332327,-130.758,-95.1035
0.321094,0.332494,-126.234,-95.1499
0.321194,0.332661,-121.584,-95.1964
0.321294,0.332829,-116.816,-95.2428
0.321394,0.332996,-111.932,-95.2893
0.321494,0.333165,-106.938,-95.3358
0.321594,0.333333,-101.839,-95.3823
0.321694,0.333502,-96.6397,-95.4288
0.321794,0.333672,-91.3459,-95.4753
0.321894,0.333842,-85.9626,-95.5219
0.321994,0.334012,-80.4952,-95.5685
0.322094,0.334183,-74.9492,-95.6151
0.322194,0.334354,-69.3302,-95.6617
0.322294,0.334525,-63.6437,-95.7083
0.322394,0.334697,-57.8955,-95.7549
0.322494,0.334869,-52.0912,-95.8016
0.322594,0.335042,-46.2368,-95.8483
0.322694,0.335215,-40.3381,-95.895
0.322794,0.335389,-34.4009,-95.9417
0.322894,0.335563,-28.4312,-95.9884
0.322994,0.335737,-22.435,-96.0351
0.323094,0.335912,-16.4181,-96.0819
0.323194,0.336087,-10.3868,-96.1287
0.323294,0.336263,-4.3469,-96.1755
0.323394,0.336439,1.69549,-96.2223
0.323494,0.336616,7.73436,-96.2691
0.323594,0.336792,13.7637,-96.3159
0.323694,0.33697,19.7775,-96.3628
0.323794,0.337148,25.7697,-96.4097
0.323894,0.337326,31.7344,-96.4566
0.323994,0.337505,37.6656,-96.5035
0.324094,0.337684,43.5575,-96.5504
0.324194,0.337863,49.4041,-96.5974
0.324294,0.338043,55.1997,-96.6443
0.324394,0.338224,60.9384,-96.6913
0.324494,0.338405,66.6146,-96.7383
0.324594,0.338586,72.2227,-96.7853
0.324694,0.338768,77.7569,-96.8324
0.324794,0.33895,83.212,-96.8794
0.324894,0.339133,88.5823,-96.9265
0.324994,0.339316,93.8627,-96.9736
0.325094,0.339499,99.0478,-97.0207
0.325194,0.339683,104.132,-97.0678
0.325294,0.339868,109.112,-97.115
0.325394,0.340052,113.981,-97.1621
0.325494,0.340238,118.734,-97.2093
0.325594,0.340423,123.368,-97.2565
0.325694,0.34061,127.877,-97.3037
0.325794,0.340796,132.258,-97.351
0.325894,0.340983,136.505,-97.3982
0.325994,0.341171,140.614,-97.4455
0.326094,0.341359,144.582,-97.4928
0.326194,0.341547,148.405,-97.5401
0.326294,0.341736,152.078,-97.5874
0.326394,0.341925,155.599,-97.6347
0.326494,0.342115,158.963,-97.6821
0.326594,0.342305,162.167,-97.7295
0.326694,0.342495,165.209,-97.7769
0.326793,0.342686,168.085,-97.8243
0.326893,0.342878,170.792,-97.8717
0.326993,0.34307,173.328,-97.9192
0.327093,0.343262,175.691,-97.9666
0.327193,0.343455,177.877,-98.0141
0.327293,0.343648,179.885,-98.0616
0.327393,0.343841,181.713,-98.1092
0.327493,0.344035,183.359,-98.1567
0.327593,0.34423,184.822,-98.2043
0.327693,0.344425,186.1,-98.2519
0.327793,0.34462,187.192,-98.2995
0.327893,0.344816,188.097,-98.3471
0.327993,0.345012,188.814,-98.3947
0.328093,0.345208,189.342,-98.4424
0.328193,0.345405,189.681,-98.4901
0.328293,0.345603,189.831,-98.5377
0.328393,0.345801,189.791,-98.5855
0.328493,0.345999,189.562,-98.6332
0.328593,0.346198,189.144,-98.6809
0.328693,0.346397,188.537,-98.7287
0.328793,0.346596,187.743,-98.7765
0.328893,0.346796,186.761,-98.8243
0.328993,0.346997,185.594,-98.8721
0.329093,0.347197,184.241,-98.92
0.329193,0.347398,182.705,-98.9679
0.329293,0.3476,180.988,-99.0157
0.329393,0.347802,179.09,-99.0637
0.329493,0.348004,177.015,-99.1116
