Model,RTH1004
SerialNumber,104117
Firmware Version,'1.70.3.2'

Acquisition Time Stamp,2023-04-12 15:05:01.141602729,2023-04-12 15:05:01.141602729
Waveform Type,ANALOG,
Acquisition Mode,SAMPLE,
Horizontal Unit,s,
Horizontal Scale,5e-08,
Horizontal Position,2e-07,
Reference Point,50 %,
Sample Interval,4e-10,
Record Length,1250,
Probe Setting,'10:1','10:1'
Vertical Unit,V,V
Vertical Scale,2,2
Vertical Position,-3,1
Vertical Offset,0,0
History Index,0,0
History Time Stamp,0.000000000000,0.000000000000
,,
TIME,CH1,CH3
2.064e-07,-0.0862745,3.89804
2.068e-07,-0.0862745,4.02353
2.072e-07,-0.0862745,4.11765
2.076e-07,-0.0862745,4.21176
2.08e-07,-0.0862745,4.30588
2.084e-07,-0.0862745,4.36863
2.088e-07,-0.0862745,4.4
2.092e-07,-0.0862745,4.46275
2.096e-07,-0.0862745,4.46275
2.1e-07,-0.0862745,4.49412
2.104e-07,-0.054902,4.49412
2.108e-07,-0.054902,4.49412
2.112e-07,-0.054902,4.49412
2.116e-07,-0.0235294,4.46275
2.12e-07,-0.0235294,4.43137
2.124e-07,-0.0235294,4.4
2.128e-07,0.00784314,4.33725
2.132e-07,0.00784314,4.30588
2.136e-07,0.0392157,4.24314
2.14e-07,0.0392157,4.18039
2.144e-07,0.0392157,4.08627
2.148e-07,0.0705882,3.99216
2.152e-07,0.0705882,3.89804
2.156e-07,0.0705882,3.80392
2.16e-07,0.101961,3.7098
2.164e-07,0.101961,3.61569
2.168e-07,0.101961,3.52157
2.172e-07,0.101961,3.42745
2.176e-07,0.101961,3.36471
2.18e-07,0.101961,3.27059
2.184e-07,0.101961,3.20784
2.188e-07,0.101961,3.1451
2.192e-07,0.101961,3.11373
2.196e-07,0.101961,3.08235
2.2e-07,0.0705882,3.08235
2.204e-07,0.0705882,3.05098
2.208e-07,0.0392157,3.05098
2.212e-07,0.0392157,3.05098
2.216e-07,0.00784314,3.08235
2.22e-07,0.00784314,3.11373
2.224e-07,-0.0235294,3.11373
2.228e-07,-0.054902,3.1451
2.232e-07,-0.0862745,3.17647
2.236e-07,-0.117647,3.20784
2.24e-07,-0.117647,3.23922
2.244e-07,-0.14902,3.27059
2.248e-07,-0.14902,3.30196
2.252e-07,-0.180392,3.33333
2.256e-07,-0.180392,3.36471
2.26e-07,-0.180392,3.42745
2.264e-07,-0.211765,3.45882
2.268e-07,-0.211765,3.4902
2.272e-07,-0.211765,3.52157
2.276e-07,-0.211765,3.55294
2.28e-07,-0.211765,3.55294
2.284e-07,-0.211765,3.58431
2.288e-07,-0.180392,3.61569
2.292e-07,-0.180392,3.64706
2.296e-07,-0.180392,3.64706
2.3e-07,-0.180392,3.67843
2.304e-07,-0.180392,3.67843
2.308e-07,-0.14902,3.7098
2.312e-07,-0.14902,3.7098
2.316e-07,-0.14902,3.74118
2.32e-07,-0.14902,3.74118
2.324e-07,-0.117647,3.74118
2.328e-07,-0.117647,3.74118
2.332e-07,-0.117647,3.74118
2.336e-07,-0.0862745,3.74118
2.34e-07,-0.0862745,3.74118
2.344e-07,-0.054902,3.74118
2.348e-07,-0.054902,3.74118
2.352e-07,-0.0235294,3.74118
2.356e-07,-0.0235294,3.7098
2.36e-07,-0.0235294,3.7098
2.364e-07,0.00784314,3.7098
2.368e-07,0.00784314,3.67843
2.372e-07,0.00784314,3.67843
2.376e-07,0.00784314,3.67843
2.38e-07,0.0392157,3.64706
2.384e-07,0.0392157,3.64706
2.388e-07,0.0392157,3.64706
2.392e-07,0.0392157,3.64706
2.396e-07,0.0392157,3.61569
2.4e-07,0.0392157,3.61569
2.404e-07,0.0705882,3.61569
2.408e-07,0.0705882,3.58431
2.412e-07,0.0705882,3.58431
2.416e-07,0.0705882,3.58431
2.42e-07,0.0705882,3.58431
2.424e-07,0.0705882,3.58431
2.428e-07,0.0705882,3.55294
2.432e-07,0.0705882,3.55294
2.436e-07,0.0705882,3.55294
2.44e-07,0.0392157,3.55294
2.444e-07,0.0392157,3.52157
2.448e-07,0.00784314,3.52157
2.452e-07,0.00784314,3.52157
2.456e-07,-0.0235294,3.52157
2.46e-07,-0.054902,3.4902
2.464e-07,-0.054902,3.4902
2.468e-07,-0.0862745,3.45882
2.472e-07,-0.0862745,3.42745
2.476e-07,-0.0862745,3.39608
2.48e-07,-0.054902,3.33333
2.484e-07,-0.054902,3.23922
2.488e-07,0.00784314,3.1451
2.492e-07,0.0705882,3.01961
2.496e-07,0.196078,2.86275
2.5e-07,0.321569,2.70588
2.504e-07,0.509804,2.51765
2.508e-07,0.666667,2.32941
2.512e-07,0.886275,2.1098
2.516e-07,1.13725,1.8902
2.52e-07,1.38824,1.67059
2.524e-07,1.63922,1.45098
2.528e-07,1.8902,1.23137
2.532e-07,2.14118,1.01176
2.536e-07,2.36078,0.823529
2.54e-07,2.58039,0.635294
2.544e-07,2.76863,0.447059
2.548e-07,2.95686,0.258824
2.552e-07,3.11373,0.101961
2.556e-07,3.23922,-0.054902
2.56e-07,3.36471,-0.180392
2.564e-07,3.4902,-0.337255
2.568e-07,3.61569,-0.431373
2.572e-07,3.7098,-0.556863
2.576e-07,3.80392,-0.65098
2.58e-07,3.89804,-0.713725
2.584e-07,3.96078,-0.776471
2.588e-07,4.02353,-0.839216
2.592e-07,4.08627,-0.870588
2.596e-07,4.11765,-0.901961
2.6e-07,4.14902,-0.901961
2.604e-07,4.18039,-0.901961
2.608e-07,4.18039,-0.870588
2.612e-07,4.18039,-0.870588
2.616e-07,4.14902,-0.807843
2.62e-07,4.11765,-0.745098
2.624e-07,4.08627,-0.682353
2.628e-07,4.0549,-0.619608
2.632e-07,3.99216,-0.52549
2.636e-07,3.96078,-0.431373
2.64e-07,3.92941,-0.337255
2.644e-07,3.86667,-0.243137
2.648e-07,3.80392,-0.117647
2.652e-07,3.77255,-0.0235294
2.656e-07,3.7098,0.101961
2.66e-07,3.64706,0.227451
2.664e-07,3.55294,0.321569
2.668e-07,3.45882,0.447059
2.672e-07,3.36471,0.541176
2.676e-07,3.30196,0.635294
2.68e-07,3.17647,0.698039
2.684e-07,3.08235,0.792157
2.688e-07,2.98824,0.823529
2.692e-07,2.92549,0.886275
2.696e-07,2.83137,0.917647
2.7e-07,2.76863,0.94902
2.704e-07,2.70588,0.917647
2.708e-07,2.67451,0.917647
2.712e-07,2.67451,0.886275
2.716e-07,2.64314,0.854902
2.72e-07,2.67451,0.792157
2.724e-07,2.67451,0.729412
2.728e-07,2.70588,0.666667
2.732e-07,2.76863,0.603922
2.736e-07,2.8,0.509804
2.74e-07,2.86275,0.447059
2.744e-07,2.92549,0.384314
2.748e-07,2.98824,0.290196
2.752e-07,3.05098,0.227451
2.756e-07,3.08235,0.196078
2.76e-07,3.1451,0.133333
2.764e-07,3.20784,0.0705882
2.768e-07,3.23922,0.0392157
2.772e-07,3.30196,0.00784314
2.776e-07,3.33333,-0.0235294
2.78e-07,3.39608,-0.054902
2.784e-07,3.42745,-0.054902
2.788e-07,3.4902,-0.0862745
2.792e-07,3.52157,-0.0862745
2.796e-07,3.55294,-0.117647
2.8e-07,3.58431,-0.117647
2.804e-07,3.61569,-0.117647
2.808e-07,3.64706,-0.117647
2.812e-07,3.67843,-0.117647
2.816e-07,3.67843,-0.14902
2.82e-07,3.67843,-0.14902
2.824e-07,3.64706,-0.14902
2.828e-07,3.61569,-0.14902
2.832e-07,3.58431,-0.117647
2.836e-07,3.58431,-0.117647
2.84e-07,3.52157,-0.117647
2.844e-07,3.4902,-0.117647
2.848e-07,3.45882,-0.0862745
2.852e-07,3.39608,-0.0862745
2.856e-07,3.36471,-0.054902
2.86e-07,3.33333,-0.054902
2.864e-07,3.30196,-0.0235294
2.868e-07,3.30196,-0.0235294
2.872e-07,3.27059,0.00784314
2.876e-07,3.27059,0.0392157
2.88e-07,3.23922,0.0392157
2.884e-07,3.23922,0.0705882
2.888e-07,3.23922,0.101961
2.892e-07,3.23922,0.133333
2.896e-07,3.23922,0.133333
2.9e-07,3.27059,0.164706
2.904e-07,3.27059,0.196078
2.908e-07,3.27059,0.196078
2.912e-07,3.27059,0.227451
2.916e-07,3.27059,0.258824
2.92e-07,3.27059,0.258824
2.924e-07,3.27059,0.290196
2.928e-07,3.27059,0.290196
2.932e-07,3.27059,0.321569
2.936e-07,3.27059,0.321569
2.94e-07,3.27059,0.321569
2.944e-07,3.27059,0.321569
2.948e-07,3.23922,0.321569
2.952e-07,3.23922,0.321569
2.956e-07,3.23922,0.321569
2.96e-07,3.23922,0.290196
2.964e-07,3.23922,0.290196
2.968e-07,3.23922,0.290196
2.972e-07,3.23922,0.290196
2.976e-07,3.23922,0.321569
2.98e-07,3.23922,0.352941
2.984e-07,3.23922,0.415686
2.988e-07,3.23922,0.478431
2.992e-07,3.23922,0.603922
2.996e-07,3.20784,0.698039
3e-07,3.20784,0.854902
3.004e-07,3.17647,1.01176
3.008e-07,3.17647,1.2
3.012e-07,3.1451,1.38824
3.016e-07,3.1451,1.60784
3.02e-07,3.1451,1.79608
3.024e-07,3.11373,2.01569
3.028e-07,3.11373,2.23529
3.032e-07,3.11373,2.42353
3.036e-07,3.11373,2.64314
3.04e-07,3.1451,2.83137
3.044e-07,3.1451,3.01961
3.048e-07,3.1451,3.17647
3.052e-07,3.1451,3.36471
3.056e-07,3.17647,3.52157
3.06e-07,3.17647,3.67843
3.064e-07,3.17647,3.80392
3.068e-07,3.20784,3.92941
3.072e-07,3.20784,4.0549
3.076e-07,3.20784,4.14902
3.08e-07,3.20784,4.24314
3.084e-07,3.20784,4.30588
3.088e-07,3.20784,4.36863
3.092e-07,3.20784,4.43137
3.096e-07,3.20784,4.46275
3.1e-07,3.23922,4.49412
3.104e-07,3.23922,4.49412
3.108e-07,3.23922,4.49412
3.112e-07,3.23922,4.49412
3.116e-07,3.27059,4.49412
3.12e-07,3.27059,4.46275
3.124e-07,3.30196,4.43137
3.128e-07,3.30196,4.4
3.132e-07,3.30196,4.33725
3.136e-07,3.30196,4.27451
3.14e-07,3.30196,4.24314
3.144e-07,3.30196,4.14902
3.148e-07,3.30196,4.08627
3.152e-07,3.30196,3.99216
3.156e-07,3.30196,3.89804
3.16e-07,3.30196,3.80392
3.164e-07,3.30196,3.74118
3.168e-07,3.30196,3.64706
3.172e-07,3.33333,3.55294
3.176e-07,3.33333,3.45882
3.18e-07,3.36471,3.39608
3.184e-07,3.36471,3.33333
3.188e-07,3.36471,3.27059
3.192e-07,3.36471,3.23922
3.196e-07,3.39608,3.20784
3.2e-07,3.39608,3.17647
3.204e-07,3.39608,3.17647
3.208e-07,3.36471,3.17647
3.212e-07,3.36471,3.17647
3.216e-07,3.36471,3.17647
3.22e-07,3.36471,3.20784
3.224e-07,3.33333,3.20784
3.228e-07,3.30196,3.23922
3.232e-07,3.30196,3.27059
3.236e-07,3.27059,3.27059
3.24e-07,3.23922,3.30196
3.244e-07,3.23922,3.33333
3.248e-07,3.20784,3.36471
3.252e-07,3.20784,3.39608
3.256e-07,3.17647,3.42745
3.26e-07,3.17647,3.45882
3.264e-07,3.17647,3.45882
3.268e-07,3.1451,3.4902
3.272e-07,3.1451,3.52157
3.276e-07,3.1451,3.55294
3.28e-07,3.1451,3.58431
3.284e-07,3.1451,3.61569
3.288e-07,3.1451,3.61569
3.292e-07,3.1451,3.64706
3.296e-07,3.1451,3.64706
3.3e-07,3.1451,3.67843
3.304e-07,3.1451,3.67843
3.308e-07,3.1451,3.67843
3.312e-07,3.17647,3.7098
3.316e-07,3.17647,3.7098
3.32e-07,3.17647,3.7098
3.324e-07,3.20784,3.7098
3.328e-07,3.20784,3.7098
3.332e-07,3.23922,3.7098
3.336e-07,3.23922,3.7098
3.34e-07,3.27059,3.7098
3.344e-07,3.27059,3.7098
3.348e-07,3.27059,3.7098
3.352e-07,3.30196,3.67843
3.356e-07,3.30196,3.67843
3.36e-07,3.30196,3.64706
3.364e-07,3.30196,3.64706
3.368e-07,3.33333,3.64706
3.372e-07,3.33333,3.64706
3.376e-07,3.33333,3.61569
3.38e-07,3.36471,3.61569
3.384e-07,3.36471,3.61569
3.388e-07,3.36471,3.61569
3.392e-07,3.36471,3.58431
3.396e-07,3.39608,3.58431
3.4e-07,3.39608,3.58431
3.404e-07,3.39608,3.58431
3.408e-07,3.39608,3.58431
3.412e-07,3.39608,3.55294
3.416e-07,3.39608,3.55294
3.42e-07,3.42745,3.55294
3.424e-07,3.42745,3.55294
3.428e-07,3.42745,3.52157
3.432e-07,3.42745,3.52157
3.436e-07,3.42745,3.52157
3.44e-07,3.42745,3.52157
3.444e-07,3.42745,3.52157
3.448e-07,3.39608,3.52157
3.452e-07,3.39608,3.52157
3.456e-07,3.39608,3.52157
3.46e-07,3.36471,3.52157
3.464e-07,3.36471,3.4902
3.468e-07,3.36471,3.4902
3.472e-07,3.33333,3.42745
3.476e-07,3.30196,3.39608
3.48e-07,3.27059,3.33333
3.484e-07,3.23922,3.27059
3.488e-07,3.17647,3.17647
3.492e-07,3.11373,3.08235
3.496e-07,3.01961,2.92549
3.5e-07,2.92549,2.76863
3.504e-07,2.76863,2.61176
3.508e-07,2.61176,2.42353
3.512e-07,2.39216,2.23529
3.516e-07,2.17255,2.01569
3.52e-07,1.92157,1.79608
3.524e-07,1.67059,1.60784
3.528e-07,1.41961,1.38824
3.532e-07,1.16863,1.16863
3.536e-07,0.917647,0.980392
3.54e-07,0.698039,0.760784
3.544e-07,0.509804,0.603922
3.548e-07,0.321569,0.415686
3.552e-07,0.164706,0.258824
3.556e-07,0.00784314,0.101961
3.56e-07,-0.117647,-0.0235294
3.564e-07,-0.243137,-0.14902
3.568e-07,-0.337255,-0.243137
3.572e-07,-0.431373,-0.337255
3.576e-07,-0.52549,-0.431373
3.58e-07,-0.619608,-0.494118
3.584e-07,-0.713725,-0.556863
3.588e-07,-0.776471,-0.588235
3.592e-07,-0.839216,-0.619608
3.596e-07,-0.901961,-0.682353
3.6e-07,-0.964706,-0.682353
3.604e-07,-0.996078,-0.713725
3.608e-07,-1.02745,-0.745098
3.612e-07,-1.05882,-0.745098
3.616e-07,-1.05882,-0.745098
3.62e-07,-1.05882,-0.745098
3.624e-07,-1.05882,-0.745098
3.628e-07,-1.02745,-0.745098
3.632e-07,-0.996078,-0.713725
3.636e-07,-0.996078,-0.682353
3.64e-07,-0.964706,-0.619608
3.644e-07,-0.901961,-0.588235
3.648e-07,-0.870588,-0.494118
3.652e-07,-0.839216,-0.431373
3.656e-07,-0.776471,-0.368627
3.66e-07,-0.713725,-0.27451
3.664e-07,-0.65098,-0.211765
3.668e-07,-0.556863,-0.117647
3.672e-07,-0.494118,-0.054902
3.676e-07,-0.4,0.0392157
3.68e-07,-0.305882,0.101961
3.684e-07,-0.211765,0.133333
3.688e-07,-0.117647,0.196078
3.692e-07,-0.0235294,0.227451
3.696e-07,0.0705882,0.258824
3.7e-07,0.164706,0.290196
3.704e-07,0.227451,0.321569
3.708e-07,0.321569,0.352941
3.712e-07,0.352941,0.352941
3.716e-07,0.415686,0.384314
3.72e-07,0.447059,0.415686
3.724e-07,0.478431,0.447059
3.728e-07,0.478431,0.447059
3.732e-07,0.509804,0.478431
3.736e-07,0.509804,0.509804
3.74e-07,0.509804,0.509804
3.744e-07,0.478431,0.541176
3.748e-07,0.478431,0.541176
3.752e-07,0.447059,0.541176
3.756e-07,0.415686,0.541176
3.76e-07,0.384314,0.509804
3.764e-07,0.352941,0.509804
3.768e-07,0.290196,0.478431
3.772e-07,0.258824,0.447059
3.776e-07,0.196078,0.415686
3.78e-07,0.133333,0.384314
3.784e-07,0.0705882,0.352941
3.788e-07,0.0392157,0.321569
3.792e-07,-0.0235294,0.290196
3.796e-07,-0.0862745,0.258824
3.8e-07,-0.117647,0.227451
3.804e-07,-0.180392,0.227451
3.808e-07,-0.211765,0.196078
3.812e-07,-0.27451,0.164706
3.816e-07,-0.27451,0.133333
3.82e-07,-0.305882,0.133333
3.824e-07,-0.337255,0.101961
3.828e-07,-0.337255,0.101961
3.832e-07,-0.337255,0.0705882
3.836e-07,-0.337255,0.0705882
3.84e-07,-0.337255,0.0705882
3.844e-07,-0.305882,0.0705882
3.848e-07,-0.305882,0.0705882
3.852e-07,-0.305882,0.0705882
3.856e-07,-0.27451,0.0705882
3.86e-07,-0.27451,0.0705882
3.864e-07,-0.27451,0.0705882
3.868e-07,-0.27451,0.0705882
3.872e-07,-0.27451,0.0705882
3.876e-07,-0.27451,0.0705882
3.88e-07,-0.27451,0.0705882
3.884e-07,-0.305882,0.0705882
3.888e-07,-0.305882,0.0705882
3.892e-07,-0.305882,0.0705882
3.896e-07,-0.337255,0.0392157
3.9e-07,-0.337255,0.0392157
3.904e-07,-0.368627,0.0392157
3.908e-07,-0.368627,0.0392157
3.912e-07,-0.368627,0.00784314
3.916e-07,-0.368627,0.00784314
3.92e-07,-0.368627,0.0392157
3.924e-07,-0.368627,0.0392157
3.928e-07,-0.337255,0.0392157
3.932e-07,-0.305882,0.0705882
3.936e-07,-0.27451,0.0705882
3.94e-07,-0.243137,0.101961
3.944e-07,-0.211765,0.101961
3.948e-07,-0.180392,0.133333
3.952e-07,-0.14902,0.164706
3.956e-07,-0.0862745,0.164706
3.96e-07,-0.054902,0.196078
3.964e-07,-0.0235294,0.227451
3.968e-07,0.00784314,0.258824
3.972e-07,0.0392157,0.290196
3.976e-07,0.0392157,0.352941
3.98e-07,0.0705882,0.415686
3.984e-07,0.0705882,0.509804
3.988e-07,0.0705882,0.603922
3.992e-07,0.0705882,0.729412
3.996e-07,0.0705882,0.886275
4e-07,0.0705882,1.04314
4.004e-07,0.0705882,1.2
4.008e-07,0.0392157,1.38824
4.012e-07,0.0392157,1.60784
4.016e-07,0.0392157,1.79608
4.02e-07,0.00784314,2.01569
4.024e-07,0.00784314,2.23529
4.028e-07,0.00784314,2.42353
4.032e-07,0.00784314,2.64314
4.036e-07,0.00784314,2.83137
4.04e-07,0.00784314,3.01961
4.044e-07,0.00784314,3.20784
4.048e-07,0.00784314,3.39608
4.052e-07,0.00784314,3.55294
4.056e-07,0.00784314,3.7098
4.06e-07,0.00784314,3.86667
4.064e-07,0.00784314,3.96078
4.068e-07,0.0392157,4.08627
4.072e-07,0.0392157,4.18039
4.076e-07,0.0392157,4.27451
4.08e-07,0.0392157,4.33725
4.084e-07,0.0392157,4.4
4.088e-07,0.0392157,4.43137
4.092e-07,0.0392157,4.46275
4.096e-07,0.0705882,4.49412
4.1e-07,0.0705882,4.49412
4.104e-07,0.0705882,4.49412
4.108e-07,0.101961,4.49412
4.112e-07,0.101961,4.46275
4.116e-07,0.101961,4.43137
4.12e-07,0.133333,4.4
4.124e-07,0.133333,4.36863
4.128e-07,0.164706,4.30588
4.132e-07,0.164706,4.27451
4.136e-07,0.196078,4.18039
4.14e-07,0.196078,4.11765
4.144e-07,0.227451,4.02353
4.148e-07,0.227451,3.96078
4.152e-07,0.227451,3.86667
4.156e-07,0.258824,3.77255
4.16e-07,0.258824,3.64706
4.164e-07,0.258824,3.55294
4.168e-07,0.258824,3.45882
4.172e-07,0.227451,3.36471
4.176e-07,0.227451,3.30196
4.18e-07,0.227451,3.20784
4.184e-07,0.227451,3.1451
4.188e-07,0.196078,3.08235
4.192e-07,0.196078,3.05098
4.196e-07,0.164706,3.01961
4.2e-07,0.133333,2.98824
4.204e-07,0.101961,2.95686
4.208e-07,0.0705882,2.95686
4.212e-07,0.0705882,2.95686
4.216e-07,0.00784314,2.95686
4.22e-07,-0.0235294,2.98824
4.224e-07,-0.054902,2.98824
4.228e-07,-0.0862745,3.01961
4.232e-07,-0.117647,3.05098
4.236e-07,-0.14902,3.08235
4.24e-07,-0.180392,3.11373
4.244e-07,-0.180392,3.1451
4.248e-07,-0.211765,3.17647
4.252e-07,-0.211765,3.23922
4.256e-07,-0.243137,3.27059
4.26e-07,-0.243137,3.30196
4.264e-07,-0.243137,3.33333
4.268e-07,-0.243137,3.39608
4.272e-07,-0.243137,3.42745
4.276e-07,-0.211765,3.45882
4.28e-07,-0.211765,3.4902
4.284e-07,-0.211765,3.52157
4.288e-07,-0.211765,3.52157
4.292e-07,-0.180392,3.55294
4.296e-07,-0.180392,3.58431
4.3e-07,-0.180392,3.58431
4.304e-07,-0.14902,3.61569
4.308e-07,-0.14902,3.64706
4.312e-07,-0.14902,3.64706
4.316e-07,-0.117647,3.64706
4.32e-07,-0.117647,3.67843
4.324e-07,-0.0862745,3.67843
4.328e-07,-0.0862745,3.7098
4.332e-07,-0.054902,3.7098
4.336e-07,-0.0235294,3.7098
4.34e-07,-0.0235294,3.74118
4.344e-07,0.00784314,3.74118
4.348e-07,0.00784314,3.74118
4.352e-07,0.00784314,3.74118
4.356e-07,0.0392157,3.74118
4.36e-07,0.0392157,3.7098
4.364e-07,0.0392157,3.7098
4.368e-07,0.0705882,3.7098
4.372e-07,0.0705882,3.7098
4.376e-07,0.0705882,3.67843
4.38e-07,0.0705882,3.67843
4.384e-07,0.0705882,3.67843
4.388e-07,0.0705882,3.64706
4.392e-07,0.0705882,3.64706
4.396e-07,0.0705882,3.64706
4.4e-07,0.0705882,3.61569
4.404e-07,0.0705882,3.61569
4.408e-07,0.0705882,3.61569
4.412e-07,0.0705882,3.61569
4.416e-07,0.0392157,3.58431
4.42e-07,0.0392157,3.58431
4.424e-07,0.00784314,3.58431
4.428e-07,0.00784314,3.55294
4.432e-07,-0.0235294,3.55294
4.436e-07,-0.0235294,3.55294
4.44e-07,-0.054902,3.52157
4.444e-07,-0.0862745,3.52157
4.448e-07,-0.117647,3.52157
4.452e-07,-0.117647,3.52157
4.456e-07,-0.14902,3.4902
4.46e-07,-0.14902,3.4902
4.464e-07,-0.180392,3.4902
4.468e-07,-0.180392,3.45882
4.472e-07,-0.211765,3.42745
4.476e-07,-0.211765,3.39608
4.48e-07,-0.211765,3.33333
4.484e-07,-0.211765,3.27059
4.488e-07,-0.211765,3.17647
4.492e-07,-0.211765,3.08235
4.496e-07,-0.211765,2.92549
